Mesures enregistrées le 23/05/23 à 18:03

 Données n°1 ------------------------------------------

Nuage de points : Nuage 1

X	;	Y	;	Z
0.318653012434793	;	0.21558666350008	;	0.296591290974033
0.31882593375743273	;	0.21556741279594	;	0.3038587772477848
0.31452257433054687	;	0.21599206480131	;	0.31173893476525916
0.31394721972539685	;	0.2156230091707	;	0.31743524878367957


 Données n°3 ------------------------------------------

Nuage de points : Nuage 3

X	;	Y	;	Z
0.28751157251417686	;	0.10355427130998	;	0.32547981199861986
0.279639484760638	;	0.10293409937727	;	0.32008207079832685
0.27591264753828193	;	0.10337449860671	;	0.311603170535716
0.27468606398280415	;	0.102683417898	;	0.30240732086830435
0.2747088499637804	;	0.10338392272863	;	0.29474022355745016
0.27313143312681265	;	0.10318924512194	;	0.28409642445543315
