Mesures enregistrées le 02/04/23 à 16:04

 Données n°1 ------------------------------------------

Nuage de points : Nuage 1

X	;	Y	;	Z
0.4301921423036866	;	0.23225326028137	;	0.1173464548993706
0.4408666885968823	;	0.22488751297228	;	0.11801234577520302
0.4467490922427662	;	0.22347038397551	;	0.11781384094809835
0.45308783106819084	;	0.21628358001692	;	0.11839106875875019
0.4582607724125116	;	0.21465950673769	;	0.11816190784335494
0.4621847391233788	;	0.2115213457195	;	0.11790081554164566
0.4690967559730086	;	0.20865117215472	;	0.11842517373638489
0.4731349328077832	;	0.20429346402754	;	0.118512575306684
0.47672391477290454	;	0.19826816860691	;	0.11882631643860507
0.47915536591661684	;	0.19294011052463	;	0.11919654332406852
0.4830321982210577	;	0.18329252142684	;	0.11888220294410148
0.4854871614674232	;	0.17714572968449	;	0.11944993033917183
0.48009247966703494	;	0.18791807728135	;	0.11932505820549323
0.4873074683928555	;	0.17170386646876	;	0.11982682516550532
0.488970856288136	;	0.16405387190251	;	0.11999295973845553
0.49177831737022876	;	0.15477049574646	;	0.12000370191929376
0.4833509965518163	;	0.15435920550309	;	0.11979435218534328
0.4755968527479854	;	0.15511314063855	;	0.12010104711547542
0.4722881403687033	;	0.16504293104409	;	0.11948569129958132
0.47418689460156194	;	0.1603320865305	;	0.12000813998941195
0.4695160266182482	;	0.16945456382697	;	0.11897061265477675
0.46680794661652447	;	0.17681621533008	;	0.11895808545523336
0.4634389531380298	;	0.18346459578707	;	0.11912614025987664
0.4581487516029129	;	0.19022865967505	;	0.11818217321281958
0.45537011073415906	;	0.19602934955677	;	0.11839874511901478
0.44915022352467804	;	0.20143564542334	;	0.11828699751939778
0.44374915104192186	;	0.20584434324871	;	0.11832563311519248
0.437204144815587	;	0.21047965228842	;	0.11846567449476364
0.43206710985238006	;	0.21491343596379	;	0.118157286949249
0.4355936850731061	;	0.2203121110033	;	0.11780920302875894
0.44545940761180264	;	0.21497529270356	;	0.1183388721038881
0.45060789948261415	;	0.21087568448562	;	0.11808242937003262
0.45610247254778813	;	0.20762951365431	;	0.11826552272244388
0.45592861401367263	;	0.20231578051909	;	0.11847373277741771
0.4622968046549927	;	0.20359933301875	;	0.11838653730016387
0.47055979913755397	;	0.19870690571075	;	0.11940809950332781
0.46454525738270186	;	0.19833843432065	;	0.11890251304875674
0.460599773295608	;	0.19524814107247	;	0.1187018983888535
0.46641675024998347	;	0.1920797340799	;	0.11901649757694416
0.47384347077255695	;	0.19423592517419	;	0.11951621295992755
0.4704623236482101	;	0.1884440753375	;	0.11955216269608217
0.4756554582865529	;	0.18159674006512	;	0.11930470494511469
0.4717468525830482	;	0.1775720553449	;	0.11924941797964068
0.47727821725582764	;	0.17003844731811	;	0.11954097652536552
0.47930554020952915	;	0.17726592548598	;	0.11926173965392274
0.4820160968683725	;	0.16789838527328	;	0.11960066815444508
0.48126144087676914	;	0.16169636933868	;	0.11962197283001415
0.4014584555207815	;	0.23529065660685	;	0.11709710560555728
0.41050885378923696	;	0.22527723871795	;	0.11787561407569754
0.4895156735467142	;	0.14819391527018	;	0.11937178733527729
0.49282491151849644	;	0.14226719939909	;	0.11975374989450907
0.47383512826064045	;	0.14910050702312	;	0.11962695647480202
0.4738588969423063	;	0.14164500428119	;	0.11962965360976902
0.4741518384934077	;	0.1339839200462	;	0.12009752429338708
0.48269537179556565	;	0.13144614115615	;	0.12033161702976809
0.49047042659903345	;	0.13177809358087	;	0.12047821873659645
0.48893492415774104	;	0.12335783816219	;	0.1207290227789491
0.48260083806137	;	0.12634399447334	;	0.12070968679617051
0.4757096322548783	;	0.12702853172987	;	0.12066337346803838
0.48432031355861127	;	0.12141804424696	;	0.1208029814225266
0.48559780195747254	;	0.11455395353045	;	0.12106909942204083
0.47834575799062845	;	0.11588331352938	;	0.1206294904867014
0.477128150839364	;	0.12217323990509	;	0.12073680848287827
0.4691814752527077	;	0.11698322600034	;	0.12024447873470934
0.47336540864225496	;	0.10644141783538	;	0.12075029259709733
0.48040652907767145	;	0.10547557606257	;	0.12054457563879008
0.46906545344471107	;	0.11028982968273	;	0.12087945256435823
0.47117518653357854	;	0.12363094950312	;	0.12011115081221109
0.47757091028448795	;	0.099837207013691	;	0.1204172930849228
0.47538018930980597	;	0.093438202770325	;	0.12133749662213975
0.46726985099807566	;	0.085704113697975	;	0.12087200744485642
0.47018855198479903	;	0.089868732901462	;	0.1210863596030313
0.46674973245528034	;	0.10109614912597	;	0.12080895046555722
0.4618748372916158	;	0.099621466928481	;	0.12057873403451412
0.459198387961792	;	0.092403469925324	;	0.12035194431785455
0.4718174257399768	;	0.10020521399514	;	0.12078455125483599
0.46590987586142996	;	0.094887404457885	;	0.12063211165621313
0.45876794013228167	;	0.083066126031037	;	0.12120355607829404
0.4585573760849733	;	0.074323772462427	;	0.12096083657261425
0.4502516407978742	;	0.072053050469407	;	0.12129061977980696
0.4491922136174658	;	0.08134761983678	;	0.12098496423041867
0.4528840238045042	;	0.089705350972375	;	0.12047131827669397
0.46417613414603726	;	0.1056253183734	;	0.1206290939099632
0.45594610830428584	;	0.096525031295272	;	0.1204188769193462
0.4625196031969943	;	0.08832869231472	;	0.12088949877120375
0.44468262868397507	;	0.084300733646881	;	0.12059672045540838
0.4395480183817363	;	0.08062898678182	;	0.12071458739696718
0.44194272622487185	;	0.076301906599915	;	0.12145261612395597
0.4420896805149786	;	0.067879520180007	;	0.12100797036948621
0.44737763468256875	;	0.064858229174226	;	0.12100435963408639
0.4557963523305154	;	0.078983605165501	;	0.12100917087291178
0.4390931350705117	;	0.059329162326517	;	0.12100371865032065
0.4357548925241013	;	0.068746441843454	;	0.12140866841277381
0.4343373610020522	;	0.076992885621886	;	0.12094088083055525
0.42905375265799806	;	0.065870237359101	;	0.12135578592282464
0.430376223445611	;	0.056749041858712	;	0.12145644262099424
0.43395176120984646	;	0.062310467224977	;	0.12141673803925837
0.4279327482183729	;	0.074418140324105	;	0.12096061878992828
0.4234994724178959	;	0.070241070431851	;	0.12092545936178338
0.42334197909219873	;	0.060297761518381	;	0.12087752100523269
0.41916814497432964	;	0.053595741950159	;	0.1209670414561697
0.41767443030645535	;	0.071093152186567	;	0.12044634026589117
0.42036761034908066	;	0.065224636070038	;	0.12067522810965188
0.41232131639628417	;	0.066308291693214	;	0.12069625077648788
0.41610897028512	;	0.059331974580145	;	0.12051835831530684
0.41211149612027553	;	0.055249573151519	;	0.120665196305972
0.4084863900552307	;	0.060461395458743	;	0.11999654012436267
0.4079163338426347	;	0.069330257719498	;	0.12073043302119758
0.4012414940211307	;	0.069767568521563	;	0.12042778754249808
0.39288419926155993	;	0.068203579976957	;	0.12022374292152596
0.3851680606280208	;	0.068815189011786	;	0.12017067022218142
0.3778647061380051	;	0.067481280870222	;	0.12022009531957767
0.3628994175633194	;	0.067000311522047	;	0.1204457025748496
0.3739206626978737	;	0.062644219708163	;	0.12078866746235836
0.373001248825193	;	0.057456811387473	;	0.1206941012079299
0.3786301434256431	;	0.054063729770292	;	0.12065547824772326
0.380440986815589	;	0.061710283238559	;	0.1207338801230768
0.38985755916215026	;	0.064197597226402	;	0.12025389664767838
0.3856400010621167	;	0.055310311238944	;	0.12053071545453434
0.3911895377823574	;	0.051144387971636	;	0.12039065598957414
0.40319305099604213	;	0.053759381348093	;	0.12054052580908314
0.3975323084843785	;	0.0513064949971	;	0.12085490752944472
0.46366332952152534	;	0.079107145751166	;	0.12101893167887903
0.32374174171718945	;	0.14555728955935	;	0.11698348055933007
